,_id,Dt_Fat,Dt_Entrega,Mes_Base,Ano_Exec,CO_Fabrica,CO_Cliente,Tp_Operacao,Incoterm,Veiculo,Qtd_Transp,Moeda,Vlr_Frete,flag_dt_consist
93548,6422fe73deb0deaf178ff1ea,2021-10-16,2021-10-14,Out,2021,3423909,2303,VD,FOB,P12,1800.0,BRL,0.0,False
93551,6422fe73deb0deaf178ff1ed,2021-10-17,2021-10-17,Out,2021,3424402,2334,VD,CIF,P12,1600.0,BRL,8055.0,False
93560,6422fe73deb0deaf178ff1f6,2021-10-16,2021-10-15,Out,2021,3423909,2349,VD,FOB,P12,1800.0,BRL,0.0,False
93585,6422fe73deb0deaf178ff20f,2021-10-15,2021-10-14,Out,2021,3423909,2301,DV,FOB,P12,-1800.0,BRL,0.0,False
93593,6422fe73deb0deaf178ff217,2021-10-17,2021-10-17,Out,2021,3423909,2315,VD,CIF,P12,1600.0,BRL,8842.0,False
93617,6422fe73deb0deaf178ff22f,2021-10-12,2021-10-10,Out,2021,3403208,2332,VD,FOB,P12,1600.0,BRL,0.0,False
93626,6422fe73deb0deaf178ff238,2021-10-16,2021-10-16,Out,2021,3403208,2305,VD,CIF,P12,1200.0,BRL,2860.0,False
93632,6422fe73deb0deaf178ff23e,2021-10-17,2021-10-17,Out,2021,3424402,2310,VD,CIF,P12,1800.0,BRL,5388.0,False
93635,6422fe73deb0deaf178ff241,2021-10-17,2021-10-16,Out,2021,3403208,2302,VD,FOB,P12,1800.0,BRL,0.0,False
93642,6422fe73deb0deaf178ff248,2021-10-16,2021-10-16,Out,2021,3424402,2328,DV,CIF,P12,-1200.0,BRL,3909.0,False
93652,6422fe73deb0deaf178ff252,2021-10-16,2021-10-16,Out,2021,3403208,2348,VD,CIF,P12,1600.0,BRL,6684.0,False
93662,6422fe73deb0deaf178ff25c,2021-10-17,2021-10-16,Out,2021,3424402,2308,DV,CIF,P12,-1200.0,BRL,5043.0,False
93665,6422fe73deb0deaf178ff25f,2021-10-17,2021-10-16,Out,2021,3424402,2301,VD,FOB,P12,1200.0,BRL,0.0,False
93667,6422fe73deb0deaf178ff261,2021-10-16,2021-10-16,Out,2021,3424402,2326,DV,CIF,P12,-1200.0,BRL,7120.0,False
93668,6422fe73deb0deaf178ff262,2021-10-17,2021-10-17,Out,2021,3403208,2308,VD,CIF,P12,1600.0,BRL,5140.0,False
93686,6422fe73deb0deaf178ff274,2021-10-16,2021-10-16,Out,2021,3403208,2302,VD,FOB,P12,1200.0,BRL,0.0,False
93690,6422fe73deb0deaf178ff278,2021-10-15,2021-10-15,Out,2021,3423909,2310,VD,CIF,P12,1600.0,BRL,7857.0,False
93695,6422fe73deb0deaf178ff27d,2021-10-17,2021-10-17,Out,2021,3403208,2332,VD,FOB,P12,1200.0,BRL,0.0,False
93698,6422fe73deb0deaf178ff280,2021-10-17,2021-10-15,Out,2021,3424402,2301,VD,FOB,P12,1200.0,BRL,0.0,False
93711,6422fe73deb0deaf178ff28d,2021-10-17,2021-10-15,Out,2021,3403208,2310,VD,CIF,P12,1800.0,BRL,5401.0,False
93718,6422fe73deb0deaf178ff294,2021-10-16,2021-10-15,Out,2021,3424402,2310,VD,CIF,P12,1200.0,BRL,8098.0,False
93721,6422fe73deb0deaf178ff297,2021-10-15,2021-10-15,Out,2021,3403208,2314,VD,FOB,P12,1200.0,BRL,0.0,False
93729,6422fe73deb0deaf178ff29f,2021-10-17,2021-10-17,Out,2021,3424402,2317,DV,FOB,P12,-1200.0,BRL,0.0,False
93733,6422fe73deb0deaf178ff2a3,2021-10-16,2021-10-14,Out,2021,3423909,2314,VD,FOB,P12,1600.0,BRL,0.0,False
93748,6422fe73deb0deaf178ff2b2,2021-10-17,2021-10-16,Out,2021,3403208,2306,DV,CIF,P12,-1600.0,BRL,9161.0,False
93758,6422fe73deb0deaf178ff2bc,2021-10-17,2021-10-15,Out,2021,3424402,2346,VD,FOB,P12,1600.0,BRL,0.0,False
93764,6422fe73deb0deaf178ff2c2,2021-10-16,2021-10-15,Out,2021,3403208,2330,VD,FOB,P12,1600.0,BRL,0.0,False
93774,6422fe73deb0deaf178ff2cc,2021-10-17,2021-10-16,Out,2021,3403208,2304,DV,CIF,P12,-1200.0,BRL,8224.0,False
93776,6422fe73deb0deaf178ff2ce,2021-10-16,2021-10-16,Out,2021,3424402,2333,VD,FOB,P12,1600.0,BRL,0.0,False
93800,6422fe73deb0deaf178ff2e6,2021-10-17,2021-10-15,Out,2021,3424402,2326,DV,CIF,P12,-1800.0,BRL,6446.0,False
93815,6422fe73deb0deaf178ff2f5,2021-10-17,2021-10-17,Out,2021,3423909,2302,DV,FOB,P12,-1600.0,BRL,0.0,False
93817,6422fe73deb0deaf178ff2f7,2021-10-17,2021-10-17,Out,2021,3424402,2345,VD,CIF,P12,1200.0,BRL,7510.0,False
93826,6422fe73deb0deaf178ff300,2021-10-25,2021-10-25,Out,2021,3424402,2321,VD,FOB,P12,1800.0,BRL,0.0,False
93829,6422fe73deb0deaf178ff303,2021-10-25,2021-10-25,Out,2021,3423909,2314,VD,FOB,P12,1200.0,BRL,0.0,False
93844,6422fe73deb0deaf178ff312,2021-10-25,2021-10-25,Out,2021,3403208,2317,DV,FOB,P12,-1600.0,BRL,0.0,False
93851,6422fe73deb0deaf178ff319,2021-10-24,2021-10-24,Out,2021,3403208,2327,DV,FOB,P12,-1200.0,BRL,0.0,False
93855,6422fe73deb0deaf178ff31d,2021-10-25,2021-10-23,Out,2021,3423909,2310,DV,CIF,P12,-1600.0,BRL,6087.0,False
93865,6422fe73deb0deaf178ff327,2021-10-25,2021-10-24,Out,2021,3424402,2331,VD,CIF,P12,1200.0,BRL,8775.0,False
93872,6422fe73deb0deaf178ff32e,2021-10-25,2021-10-25,Out,2021,3423909,2328,VD,CIF,P12,1800.0,BRL,8817.0,False
93877,6422fe73deb0deaf178ff333,2021-10-27,2021-10-27,Out,2021,3403208,2334,VD,CIF,P12,1800.0,BRL,4686.0,False
93878,6422fe73deb0deaf178ff334,2021-10-28,2021-10-27,Out,2021,3423909,2309,VD,CIF,P12,1200.0,BRL,5684.0,False
93887,6422fe73deb0deaf178ff33d,2021-10-24,2021-10-22,Out,2021,3403208,2319,DV,CIF,P12,-1800.0,BRL,5912.0,False
93888,6422fe73deb0deaf178ff33e,2021-10-26,2021-10-26,Out,2021,3403208,2307,VD,FOB,P12,1800.0,BRL,0.0,False
93893,6422fe73deb0deaf178ff343,2021-11-01,2021-10-30,Nov,2021,3403208,2333,DV,FOB,P12,-1600.0,BRL,0.0,False
93909,6422fe73deb0deaf178ff353,2021-10-13,2021-10-13,Out,2021,3424402,2323,VD,FOB,P12,1800.0,BRL,0.0,False
93912,6422fe73deb0deaf178ff356,2021-10-17,2021-10-15,Out,2021,3403208,2338,DV,CIF,P12,-1800.0,BRL,4447.0,False
93932,6422fe73deb0deaf178ff36a,2021-10-18,2021-10-17,Out,2021,3403208,2316,VD,CIF,P12,1200.0,BRL,5503.0,False
93945,6422fe73deb0deaf178ff377,2021-10-18,2021-10-17,Out,2021,3424402,2320,DV,FOB,P12,-1800.0,BRL,0.0,False
93946,6422fe73deb0deaf178ff378,2021-10-17,2021-10-16,Out,2021,3423909,2335,DV,CIF,P12,-1800.0,BRL,4223.0,False
93952,6422fe73deb0deaf178ff37e,2021-10-18,2021-10-17,Out,2021,3423909,2321,VD,FOB,P12,1800.0,BRL,0.0,False
93953,6422fe73deb0deaf178ff37f,2021-10-18,2021-10-17,Out,2021,3403208,2340,VD,CIF,P12,1800.0,BRL,8187.0,False
93973,6422fe73deb0deaf178ff393,2021-10-14,2021-10-12,Out,2021,3424402,2314,VD,FOB,P12,1200.0,BRL,0.0,False
93976,6422fe73deb0deaf178ff396,2021-10-16,2021-10-15,Out,2021,3424402,2328,DV,CIF,P12,-1200.0,BRL,3388.0,False
93977,6422fe73deb0deaf178ff397,2021-10-16,2021-10-16,Out,2021,3403208,2323,VD,FOB,P12,1600.0,BRL,0.0,False
93984,6422fe73deb0deaf178ff39e,2021-10-18,2021-10-17,Out,2021,3423909,2318,VD,CIF,P12,1600.0,BRL,5826.0,False
94002,6422fe74deb0deaf178ff3b0,2021-10-17,2021-10-16,Out,2021,3423909,2315,DV,CIF,P12,-1800.0,BRL,9041.0,False
94005,6422fe74deb0deaf178ff3b3,2021-10-18,2021-10-17,Out,2021,3403208,2309,VD,CIF,P12,1200.0,BRL,9639.0,False
94009,6422fe74deb0deaf178ff3b7,2021-10-18,2021-10-18,Out,2021,3424402,2337,VD,CIF,P12,1200.0,BRL,3486.0,False
94018,6422fe74deb0deaf178ff3c0,2021-10-18,2021-10-16,Out,2021,3423909,2318,VD,CIF,P12,1600.0,BRL,7120.0,False
94026,6422fe74deb0deaf178ff3c8,2021-10-18,2021-10-17,Out,2021,3424402,2311,VD,CIF,P12,1600.0,BRL,3361.0,False
94029,6422fe74deb0deaf178ff3cb,2021-10-17,2021-10-17,Out,2021,3423909,2306,VD,CIF,P12,1200.0,BRL,4025.0,False
94057,6422fe74deb0deaf178ff3e7,2021-10-18,2021-10-17,Out,2021,3403208,2314,DV,FOB,P12,-1600.0,BRL,0.0,False
94072,6422fe74deb0deaf178ff3f6,2021-10-18,2021-10-17,Out,2021,3424402,2308,VD,CIF,P12,1800.0,BRL,5228.0,False
94100,6422fe74deb0deaf178ff412,2021-10-18,2021-10-17,Out,2021,3403208,2323,VD,FOB,P12,1600.0,BRL,0.0,False
94106,6422fe74deb0deaf178ff418,2021-10-18,2021-10-18,Out,2021,3424402,2314,VD,FOB,P12,1800.0,BRL,0.0,False
94107,6422fe74deb0deaf178ff419,2021-10-18,2021-10-18,Out,2021,3423909,2329,DV,FOB,P12,-1600.0,BRL,0.0,False
94117,6422fe74deb0deaf178ff423,2021-10-18,2021-10-17,Out,2021,3424402,2327,VD,FOB,P12,1800.0,BRL,0.0,False
94119,6422fe74deb0deaf178ff425,2021-10-18,2021-10-16,Out,2021,3423909,2345,VD,CIF,P12,1200.0,BRL,3950.0,False
94130,6422fe74deb0deaf178ff430,2021-10-29,2021-10-29,Out,2021,3403208,2312,DV,CIF,P12,-1600.0,BRL,6030.0,False
94133,6422fe74deb0deaf178ff433,2021-10-12,2021-10-12,Out,2021,3423909,2326,DV,CIF,P12,-1800.0,BRL,7397.0,False
94140,6422fe74deb0deaf178ff43a,2021-10-16,2021-10-16,Out,2021,3403208,2309,VD,CIF,P12,1600.0,BRL,7652.0,False
94146,6422fe74deb0deaf178ff440,2021-10-17,2021-10-16,Out,2021,3424402,2304,DV,CIF,P12,-1800.0,BRL,4107.0,False
94152,6422fe74deb0deaf178ff446,2021-10-14,2021-10-12,Out,2021,3424402,2319,VD,CIF,P12,1800.0,BRL,7333.0,False
94158,6422fe74deb0deaf178ff44c,2021-10-12,2021-10-10,Out,2021,3424402,2334,VD,CIF,P12,1200.0,BRL,7117.0,False
94170,6422fe74deb0deaf178ff458,2021-10-29,2021-10-29,Out,2021,3424402,2343,VD,CIF,P12,1600.0,BRL,3910.0,False
94173,6422fe74deb0deaf178ff45b,2021-10-11,2021-10-10,Out,2021,3403208,2341,VD,CIF,P12,1600.0,BRL,7533.0,False
94180,6422fe74deb0deaf178ff462,2021-10-12,2021-10-11,Out,2021,3424402,2351,DV,FOB,P12,-1600.0,BRL,0.0,False
94205,6422fe74deb0deaf178ff47b,2021-10-31,2021-10-30,Out,2021,3403208,2346,VD,FOB,P12,1600.0,BRL,0.0,False
94207,6422fe74deb0deaf178ff47d,2021-10-13,2021-10-12,Out,2021,3424402,2320,VD,FOB,P12,1200.0,BRL,0.0,False
94214,6422fe74deb0deaf178ff484,2021-10-13,2021-10-13,Out,2021,3403208,2341,DV,CIF,P12,-1800.0,BRL,7786.0,False
94224,6422fe74deb0deaf178ff48e,2021-10-14,2021-10-14,Out,2021,3423909,2332,DV,FOB,P12,-1200.0,BRL,0.0,False
94236,6422fe74deb0deaf178ff49a,2021-10-18,2021-10-18,Out,2021,3423909,2324,VD,FOB,P12,1800.0,BRL,0.0,False
94243,6422fe74deb0deaf178ff4a1,2021-10-18,2021-10-18,Out,2021,3424402,2308,DV,FOB,P12,-1800.0,BRL,0.0,False
94281,6422fe74deb0deaf178ff4c7,2021-10-18,2021-10-16,Out,2021,3403208,2319,DV,FOB,P12,-1600.0,BRL,0.0,False
94282,6422fe74deb0deaf178ff4c8,2021-10-18,2021-10-16,Out,2021,3424402,2346,DV,FOB,P12,-1800.0,BRL,0.0,False
94283,6422fe74deb0deaf178ff4c9,2021-10-17,2021-10-17,Out,2021,3403208,2330,DV,FOB,P12,-1600.0,BRL,0.0,False
94298,6422fe74deb0deaf178ff4d8,2021-10-13,2021-10-13,Out,2021,3424402,2315,DV,FOB,P12,-1800.0,BRL,0.0,False
94299,6422fe74deb0deaf178ff4d9,2021-10-13,2021-10-12,Out,2021,3424402,2332,VD,FOB,P12,1600.0,BRL,0.0,False
94320,6422fe74deb0deaf178ff4ee,2021-10-12,2021-10-11,Out,2021,3403208,2311,DV,FOB,P12,-1600.0,BRL,0.0,False
94325,6422fe74deb0deaf178ff4f3,2021-10-11,2021-10-10,Out,2021,3403208,2339,DV,FOB,P12,-1600.0,BRL,0.0,False
94330,6422fe74deb0deaf178ff4f8,2021-10-18,2021-10-17,Out,2021,3423909,2349,VD,FOB,P12,1800.0,BRL,0.0,False
94335,6422fe74deb0deaf178ff4fd,2021-10-17,2021-10-17,Out,2021,3403208,2306,VD,FOB,P12,1600.0,BRL,0.0,False
94345,6422fe74deb0deaf178ff507,2021-10-18,2021-10-16,Out,2021,3403208,2319,DV,FOB,P12,-1200.0,BRL,0.0,False
94398,6422fe74deb0deaf178ff53c,2021-10-17,2021-10-17,Out,2021,3424402,2333,DV,FOB,P12,-1800.0,BRL,0.0,False
94399,6422fe74deb0deaf178ff53d,2021-10-18,2021-10-18,Out,2021,3403208,2321,VD,FOB,P12,1800.0,BRL,0.0,False
94401,6422fe74deb0deaf178ff53f,2021-10-18,2021-10-16,Out,2021,3403208,2313,DV,FOB,P12,-1800.0,BRL,0.0,False
94407,6422fe74deb0deaf178ff545,2021-10-17,2021-10-17,Out,2021,3424402,2318,VD,FOB,P12,1800.0,BRL,0.0,False
94451,6422fe74deb0deaf178ff571,2021-10-25,2021-10-24,Out,2021,3423909,2312,VD,FOB,P12,1200.0,BRL,0.0,False
94463,6422fe74deb0deaf178ff57d,2021-10-11,2021-10-11,Out,2021,3423909,2322,VD,FOB,P12,1600.0,BRL,0.0,False
94465,6422fe74deb0deaf178ff57f,2021-10-12,2021-10-12,Out,2021,3423909,2340,VD,FOB,P12,1800.0,BRL,0.0,False
94495,6422fe74deb0deaf178ff59d,2021-10-26,2021-10-25,Out,2021,3424402,2345,VD,FOB,P12,1600.0,BRL,0.0,False
94515,6422fe74deb0deaf178ff5b1,2021-10-28,2021-10-28,Out,2021,3424402,2309,VD,FOB,P12,1800.0,BRL,0.0,False
94518,6422fe74deb0deaf178ff5b4,2021-10-12,2021-10-12,Out,2021,3403208,2305,VD,FOB,P12,1600.0,BRL,0.0,False
94545,6422fe74deb0deaf178ff5cf,2021-10-10,2021-10-09,Out,2021,3424402,2312,DV,FOB,P12,-1800.0,BRL,0.0,False
94552,6422fe74deb0deaf178ff5d6,2021-10-19,2021-10-19,Out,2021,3423909,2318,DV,FOB,P12,-1200.0,BRL,0.0,False
94563,6422fe74deb0deaf178ff5e1,2021-10-19,2021-10-17,Out,2021,3424402,2301,DV,FOB,P12,-1800.0,BRL,0.0,False
94567,6422fe74deb0deaf178ff5e5,2021-10-19,2021-10-19,Out,2021,3423909,2313,DV,FOB,P12,-1600.0,BRL,0.0,False
94599,6422fe74deb0deaf178ff605,2021-10-19,2021-10-17,Out,2021,3423909,2319,VD,FOB,P12,1800.0,BRL,0.0,False
94602,6422fe74deb0deaf178ff608,2021-10-19,2021-10-19,Out,2021,3403208,2324,VD,FOB,P12,1200.0,BRL,0.0,False
94614,6422fe74deb0deaf178ff614,2021-10-17,2021-10-16,Out,2021,3423909,2314,DV,FOB,P12,-1600.0,BRL,0.0,False
94637,6422fe74deb0deaf178ff62b,2021-10-19,2021-10-18,Out,2021,3424402,2318,DV,FOB,P12,-1200.0,BRL,0.0,False
94657,6422fe74deb0deaf178ff63f,2021-10-19,2021-10-16,Out,2021,3403208,2311,DV,FOB,P12,-1800.0,BRL,0.0,False
94680,6422fe74deb0deaf178ff656,2021-10-19,2021-10-16,Out,2021,3403208,2341,VD,FOB,P12,1600.0,BRL,0.0,False
94690,6422fe74deb0deaf178ff660,2021-10-19,2021-10-19,Out,2021,3423909,2335,VD,FOB,P12,1200.0,BRL,0.0,False
94693,6422fe74deb0deaf178ff663,2021-10-18,2021-10-18,Out,2021,3423909,2327,DV,FOB,P12,-1800.0,BRL,0.0,False
94694,6422fe74deb0deaf178ff664,2021-10-19,2021-10-19,Out,2021,3423909,2333,VD,FOB,P12,1800.0,BRL,0.0,False
94709,6422fe74deb0deaf178ff673,2021-10-18,2021-10-17,Out,2021,3403208,2351,VD,FOB,P12,1600.0,BRL,0.0,False
94717,6422fe74deb0deaf178ff67b,2021-10-19,2021-10-19,Out,2021,3423909,2324,VD,FOB,P12,1800.0,BRL,0.0,False
94750,6422fe74deb0deaf178ff69c,2021-10-14,2021-10-13,Out,2021,3424402,2315,VD,FOB,P12,1200.0,BRL,0.0,False
94775,6422fe74deb0deaf178ff6b5,2021-10-19,2021-10-19,Out,2021,3403208,2331,VD,CIF,P12,1200.0,BRL,5622.0,False
94791,6422fe74deb0deaf178ff6c5,2021-10-17,2021-10-16,Out,2021,3424402,2335,VD,CIF,P12,1200.0,BRL,6204.0,False
94800,6422fe74deb0deaf178ff6ce,2021-10-14,2021-10-13,Out,2021,3423909,2322,VD,CIF,P12,1800.0,BRL,4616.0,False
94809,6422fe74deb0deaf178ff6d7,2021-10-19,2021-10-17,Out,2021,3424402,2321,VD,FOB,P12,1800.0,BRL,0.0,False
94828,6422fe74deb0deaf178ff6ea,2021-10-18,2021-10-17,Out,2021,3423909,2313,VD,FOB,P12,1800.0,BRL,0.0,False
94835,6422fe74deb0deaf178ff6f1,2021-10-17,2021-10-17,Out,2021,3423909,2351,VD,FOB,P12,1600.0,BRL,0.0,False
94837,6422fe74deb0deaf178ff6f3,2021-10-27,2021-10-26,Out,2021,3423909,2317,VD,FOB,P12,1600.0,BRL,0.0,False
94846,6422fe74deb0deaf178ff6fc,2021-10-19,2021-10-19,Out,2021,3424402,2304,VD,CIF,P12,1800.0,BRL,6272.0,False
94853,6422fe74deb0deaf178ff703,2021-10-26,2021-10-26,Out,2021,3423909,2345,VD,CIF,P12,1200.0,BRL,7226.0,False
94861,6422fe74deb0deaf178ff70b,2021-10-27,2021-10-26,Out,2021,3424402,2331,VD,CIF,P12,1200.0,BRL,3740.0,False
94864,6422fe74deb0deaf178ff70e,2021-10-28,2021-10-25,Out,2021,3423909,2324,VD,FOB,P12,1800.0,BRL,0.0,False
94883,6422fe74deb0deaf178ff721,2021-10-27,2021-10-26,Out,2021,3424402,2322,DV,CIF,P12,-1200.0,BRL,5611.0,False
94914,6422fe74deb0deaf178ff740,2021-10-26,2021-10-25,Out,2021,3403208,2308,DV,CIF,P12,-1200.0,BRL,9905.0,False
94934,6422fe74deb0deaf178ff754,2021-10-26,2021-10-25,Out,2021,3424402,2309,VD,CIF,P12,1800.0,BRL,4326.0,False
94945,6422fe74deb0deaf178ff75f,2021-10-27,2021-10-27,Out,2021,3424402,2338,DV,CIF,P12,-1600.0,BRL,5324.0,False
94946,6422fe74deb0deaf178ff760,2021-10-27,2021-10-24,Out,2021,3403208,2350,VD,CIF,P12,1200.0,BRL,5967.0,False
94947,6422fe74deb0deaf178ff761,2021-10-27,2021-10-27,Out,2021,3424402,2337,DV,CIF,P12,-1200.0,BRL,9841.0,False
94950,6422fe74deb0deaf178ff764,2021-10-26,2021-10-24,Out,2021,3424402,2306,VD,CIF,P12,1800.0,BRL,4038.0,False
94976,6422fe74deb0deaf178ff77e,2021-10-27,2021-10-25,Out,2021,3424402,2344,VD,CIF,P12,1600.0,BRL,7038.0,False
94989,6422fe74deb0deaf178ff78b,2021-10-27,2021-10-25,Out,2021,3423909,2333,DV,FOB,P12,-1800.0,BRL,0.0,False
94995,6422fe74deb0deaf178ff791,2021-10-27,2021-10-25,Out,2021,3424402,2322,DV,CIF,P12,-1200.0,BRL,9541.0,False
95005,6422fe74deb0deaf178ff79b,2021-10-27,2021-10-26,Out,2021,3424402,2314,DV,FOB,P12,-1600.0,BRL,0.0,False
95016,6422fe74deb0deaf178ff7a6,2021-10-28,2021-10-28,Out,2021,3403208,2325,VD,FOB,P12,1600.0,BRL,0.0,False
95017,6422fe74deb0deaf178ff7a7,2021-10-28,2021-10-27,Out,2021,3403208,2336,DV,CIF,P12,-1800.0,BRL,6183.0,False
95025,6422fe74deb0deaf178ff7af,2021-10-28,2021-10-28,Out,2021,3403208,2314,VD,FOB,P12,1800.0,BRL,0.0,False
95049,6422fe74deb0deaf178ff7c7,2021-10-12,2021-10-12,Out,2021,3424402,2326,VD,CIF,P12,1800.0,BRL,7589.0,False
95077,6422fe74deb0deaf178ff7e3,2021-10-14,2021-10-13,Out,2021,3423909,2336,VD,CIF,P12,1800.0,BRL,9740.0,False
95106,6422fe74deb0deaf178ff800,2021-10-12,2021-10-11,Out,2021,3423909,2347,DV,CIF,P12,-1600.0,BRL,8686.0,False
95133,6422fe74deb0deaf178ff81b,2021-10-28,2021-10-26,Out,2021,3424402,2301,VD,FOB,P12,1200.0,BRL,0.0,False
95138,6422fe74deb0deaf178ff820,2021-10-19,2021-10-19,Out,2021,3424402,2342,VD,CIF,P12,1800.0,BRL,5487.0,False
95166,6422fe74deb0deaf178ff83c,2021-10-28,2021-10-27,Out,2021,3403208,2328,DV,CIF,P12,-1600.0,BRL,4845.0,False
95169,6422fe74deb0deaf178ff83f,2021-10-19,2021-10-19,Out,2021,3403208,2351,VD,FOB,P12,1800.0,BRL,0.0,False
95172,6422fe74deb0deaf178ff842,2021-10-27,2021-10-27,Out,2021,3424402,2328,VD,CIF,P12,1600.0,BRL,6699.0,False
95191,6422fe74deb0deaf178ff855,2021-10-20,2021-10-19,Out,2021,3403208,2320,VD,FOB,P12,1600.0,BRL,0.0,False
95195,6422fe74deb0deaf178ff859,2021-10-28,2021-10-28,Out,2021,3423909,2312,VD,CIF,P12,1600.0,BRL,5277.0,False
95206,6422fe74deb0deaf178ff864,2021-10-27,2021-10-27,Out,2021,3423909,2330,DV,FOB,P12,-1200.0,BRL,0.0,False
95212,6422fe74deb0deaf178ff86a,2021-10-10,2021-10-09,Out,2021,3403208,2348,DV,CIF,P12,-1200.0,BRL,9433.0,False
95214,6422fe74deb0deaf178ff86c,2021-10-12,2021-10-12,Out,2021,3423909,2326,DV,CIF,P12,-1200.0,BRL,4261.0,False
95245,6422fe74deb0deaf178ff88b,2021-10-28,2021-10-28,Out,2021,3423909,2339,DV,FOB,P12,-1800.0,BRL,0.0,False
95249,6422fe74deb0deaf178ff88f,2021-10-28,2021-10-27,Out,2021,3423909,2343,VD,CIF,P12,1600.0,BRL,4708.0,False
95262,6422fe74deb0deaf178ff89c,2021-10-28,2021-10-27,Out,2021,3403208,2324,VD,FOB,P12,1200.0,BRL,0.0,False
95274,6422fe74deb0deaf178ff8a8,2021-10-28,2021-10-27,Out,2021,3423909,2309,VD,CIF,P12,1600.0,BRL,7713.0,False
95289,6422fe74deb0deaf178ff8b7,2021-10-27,2021-10-25,Out,2021,3424402,2319,VD,CIF,P12,1600.0,BRL,3279.0,False
95290,6422fe74deb0deaf178ff8b8,2021-10-28,2021-10-28,Out,2021,3403208,2309,VD,CIF,P12,1200.0,BRL,6366.0,False
95314,6422fe74deb0deaf178ff8d0,2021-10-26,2021-10-26,Out,2021,3424402,2334,VD,CIF,P12,1200.0,BRL,3748.0,False
95320,6422fe74deb0deaf178ff8d6,2021-10-15,2021-10-14,Out,2021,3423909,2307,DV,FOB,P12,-1200.0,BRL,0.0,False
95333,6422fe74deb0deaf178ff8e3,2021-10-26,2021-10-26,Out,2021,3423909,2350,VD,CIF,P12,1200.0,BRL,3368.0,False
95335,6422fe74deb0deaf178ff8e5,2021-10-31,2021-10-31,Out,2021,3403208,2346,VD,FOB,P12,1200.0,BRL,0.0,False
95346,6422fe74deb0deaf178ff8f0,2021-10-28,2021-10-28,Out,2021,3424402,2339,DV,FOB,P12,-1200.0,BRL,0.0,False
95369,6422fe74deb0deaf178ff907,2021-10-27,2021-10-25,Out,2021,3423909,2312,DV,CIF,P12,-1600.0,BRL,6087.0,False
95387,6422fe74deb0deaf178ff919,2021-10-31,2021-10-31,Out,2021,3403208,2331,VD,CIF,P12,1600.0,BRL,8808.0,False
95390,6422fe74deb0deaf178ff91c,2021-10-27,2021-10-27,Out,2021,3423909,2307,VD,FOB,P12,1600.0,BRL,0.0,False
95404,6422fe74deb0deaf178ff92a,2021-10-12,2021-10-11,Out,2021,3423909,2326,VD,CIF,P12,1800.0,BRL,9196.0,False
95415,6422fe74deb0deaf178ff935,2021-10-27,2021-10-25,Out,2021,3423909,2350,VD,CIF,P12,1600.0,BRL,5712.0,False
95424,6422fe74deb0deaf178ff93e,2021-10-28,2021-10-28,Out,2021,3403208,2317,VD,FOB,P12,1600.0,BRL,0.0,False
95426,6422fe74deb0deaf178ff940,2021-10-28,2021-10-26,Out,2021,3403208,2304,VD,CIF,P12,1600.0,BRL,5832.0,False
95432,6422fe74deb0deaf178ff946,2021-10-27,2021-10-27,Out,2021,3403208,2348,VD,CIF,P12,1800.0,BRL,9765.0,False
95434,6422fe74deb0deaf178ff948,2021-10-28,2021-10-26,Out,2021,3403208,2348,DV,CIF,P12,-1200.0,BRL,3815.0,False
95438,6422fe74deb0deaf178ff94c,2021-10-27,2021-10-27,Out,2021,3403208,2339,DV,FOB,P12,-1800.0,BRL,0.0,False
95447,6422fe74deb0deaf178ff955,2021-10-26,2021-10-26,Out,2021,3423909,2346,VD,FOB,P12,1800.0,BRL,0.0,False
95450,6422fe74deb0deaf178ff958,2021-10-27,2021-10-27,Out,2021,3423909,2329,VD,FOB,P12,1800.0,BRL,0.0,False
95457,6422fe74deb0deaf178ff95f,2021-10-12,2021-10-12,Out,2021,3423909,2303,VD,FOB,P12,1800.0,BRL,0.0,False
95468,6422fe74deb0deaf178ff96a,2021-10-27,2021-10-25,Out,2021,3424402,2306,DV,CIF,P12,-1600.0,BRL,9358.0,False
95501,6422fe74deb0deaf178ff98b,2021-10-15,2021-10-15,Out,2021,3423909,2333,DV,FOB,P12,-1600.0,BRL,0.0,False
95503,6422fe74deb0deaf178ff98d,2021-10-15,2021-10-14,Out,2021,3423909,2331,VD,CIF,P12,1800.0,BRL,8121.0,False
95509,6422fe74deb0deaf178ff993,2021-10-28,2021-10-28,Out,2021,3423909,2317,VD,FOB,P12,1600.0,BRL,0.0,False
95510,6422fe74deb0deaf178ff994,2021-10-27,2021-10-27,Out,2021,3423909,2306,VD,CIF,P12,1200.0,BRL,5660.0,False
95517,6422fe74deb0deaf178ff99b,2021-10-21,2021-10-19,Out,2021,3423909,2322,VD,CIF,P12,1200.0,BRL,9265.0,False
95518,6422fe74deb0deaf178ff99c,2021-10-19,2021-10-19,Out,2021,3424402,2327,VD,FOB,P12,1800.0,BRL,0.0,False
95533,6422fe74deb0deaf178ff9ab,2021-10-21,2021-10-19,Out,2021,3424402,2328,DV,CIF,P12,-1800.0,BRL,9066.0,False
95536,6422fe74deb0deaf178ff9ae,2021-10-20,2021-10-20,Out,2021,3424402,2306,VD,CIF,P12,1800.0,BRL,5384.0,False
